county,waterbody,station,deployment_range,sensor_type,sensor_serial_number,timestamp_utc,sensor_depth_at_low_tide_m,sensor_depth_measured_m,dissolved_oxygen_percent_saturation
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T04:30:00Z,5,6.414213562373149,90.76120467488721
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T05:00:00Z,5,6.0000000000000515,90.34074173710935
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T05:30:00Z,5,5.517638090205082,90.08555138626191
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T06:00:00Z,5,5.000000000000026,90
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T06:30:00Z,5,4.482361909795022,90.08555138626187
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T07:00:00Z,5,4.000000000000042,90.34074173710928
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T07:30:00Z,5,3.585786437626927,90.7612046748871
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T08:00:00Z,5,3.267949192431158,91.33974596215552
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T08:30:00Z,5,3.068148347421877,92.06646659708757
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T09:00:00Z,5,3,92.92893218813447
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T09:30:00Z,5,3.068148347421844,93.91238570991264
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T10:00:00Z,5,3.267949192431093,94.99999999999987
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T10:30:00Z,5,3.5857864376268758,96.173165676349
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T11:00:00Z,5,3.9999999999999787,97.41180954897473
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T11:30:00Z,5,4.482361909794896,98.69473807779933
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T12:00:00Z,5,4.999999999999953,99.99999999999989
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T12:30:00Z,5,5.517638090205013,101.30526192220044
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T13:00:00Z,5,5.99999999999994,102.58819045102504
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T13:30:00Z,5,6.4142135623730585,103.82683432365077
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T14:00:00Z,5,6.73205080756886,104.99999999999993
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T14:30:00Z,5,6.931851652578117,106.08761429008706
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T15:00:00Z,5,7,107.07106781186538
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T15:30:00Z,5,6.931851652578147,107.93353340291229
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T16:00:00Z,5,6.732050807568918,108.66025403784428
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T16:30:00Z,5,6.41421356237314,109.2387953251128
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T17:00:00Z,5,6.00000000000004,109.65925826289066
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T17:30:00Z,5,5.51763809020507,109.9144486137381
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T18:00:00Z,5,5.000000000000068,110
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T18:30:00Z,5,4.482361909795008,109.91444861373812
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T19:00:00Z,5,4.00000000000003,109.6592582628907
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T19:30:00Z,5,3.5857864376269575,109.23879532511293
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T20:00:00Z,5,3.2679491924311512,108.66025403784445
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T20:30:00Z,5,3.0681483474218734,107.93353340291242
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T21:00:00Z,5,3,107.07106781186562
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T21:30:00Z,5,3.0681483474218476,106.08761429008733
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T22:00:00Z,5,3.2679491924311,105.0000000000001
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T22:30:00Z,5,3.5857864376268855,103.82683432365096
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T23:00:00Z,5,3.9999999999999414,102.58819045102537
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-20T23:30:00Z,5,4.48236190979491,101.30526192220064
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T00:00:00Z,5,4.999999999999966,100.00000000000009
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T00:30:00Z,5,5.517638090204971,98.69473807779967
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T01:00:00Z,5,5.999999999999952,97.41180954897493
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T01:30:00Z,5,6.414213562373067,96.17316567634919
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T02:00:00Z,5,6.732050807568838,95.00000000000017
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T02:30:00Z,5,6.93185165257812,93.91238570991291
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T03:00:00Z,5,7,92.92893218813461
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T03:30:00Z,5,6.9318516525781435,92.0664665970877
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T04:00:00Z,5,6.7320508075689105,91.3397459621557
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T04:30:00Z,5,6.41421356237313,90.76120467488718
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T05:00:00Z,5,6.000000000000028,90.34074173710934
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T05:30:00Z,5,5.517638090205111,90.08555138626193
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T06:00:00Z,5,5.000000000000055,90
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T06:30:00Z,5,4.482361909794995,90.08555138626188
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T07:00:00Z,5,4.0000000000000675,90.34074173710927
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T07:30:00Z,5,3.5857864376269477,90.76120467488707
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T08:00:00Z,5,3.2679491924311446,91.33974596215556
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T08:30:00Z,5,3.068148347421885,92.06646659708753
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T09:00:00Z,5,3,92.92893218813441
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T09:30:00Z,5,3.068148347421851,93.9123857099127
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T10:00:00Z,5,3.2679491924311073,94.99999999999993
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T10:30:00Z,5,3.5857864376268545,96.17316567634894
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T11:00:00Z,5,3.9999999999999534,97.41180954897466
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T11:30:00Z,5,4.482361909794923,98.6947380777994
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T12:00:00Z,5,4.999999999999924,99.99999999999982
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T12:30:00Z,5,5.517638090204985,101.30526192220037
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T13:00:00Z,5,5.999999999999964,102.5881904510251
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T13:30:00Z,5,6.414213562373037,103.82683432365071
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T14:00:00Z,5,6.732050807568845,104.99999999999986
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T14:30:00Z,5,6.931851652578124,106.08761429008712
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T15:00:00Z,5,7,107.07106781186542
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T15:30:00Z,5,6.931851652578155,107.93353340291225
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T16:00:00Z,5,6.732050807568903,108.66025403784433
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T16:30:00Z,5,6.414213562373121,109.23879532511283
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T17:00:00Z,5,6.000000000000066,109.65925826289063
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T17:30:00Z,5,5.517638090205098,109.91444861373809
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T18:00:00Z,5,5.000000000000041,110
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T18:30:00Z,5,4.482361909795037,109.91444861373813
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T19:00:00Z,5,4.000000000000055,109.65925826289072
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T19:30:00Z,5,3.585786437626938,109.23879532511292
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T20:00:00Z,5,3.2679491924311375,108.66025403784442
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T20:30:00Z,5,3.0681483474218814,107.93353340291246
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T21:00:00Z,5,3,107.07106781186556
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T21:30:00Z,5,3.0681483474218547,106.08761429008727
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T22:00:00Z,5,3.267949192431114,105.00000000000004
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T22:30:00Z,5,3.5857864376269046,103.8268343236509
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T23:00:00Z,5,3.999999999999916,102.58819045102544
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-21T23:30:00Z,5,4.482361909794881,101.30526192220071
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-22T00:00:00Z,5,4.999999999999937,100.00000000000016
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-22T00:30:00Z,5,5.517638090204997,98.6947380777996
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-22T01:00:00Z,5,5.999999999999975,97.41180954897486
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-22T01:30:00Z,5,6.414213562373087,96.17316567634913
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-22T02:00:00Z,5,6.7320508075688235,95.00000000000023
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-22T02:30:00Z,5,6.931851652578113,93.91238570991297
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-22T03:00:00Z,5,7,92.92893218813465
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-22T03:30:00Z,5,6.9318516525781515,92.06646659708774
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-22T04:00:00Z,5,6.732050807568897,91.33974596215566
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-22T04:30:00Z,5,6.414213562373111,90.76120467488715
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-22T05:00:00Z,5,6.000000000000004,90.34074173710933
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-22T05:30:00Z,5,5.517638090205139,90.08555138626193
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-22T06:00:00Z,5,5.000000000000084,90
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-22T06:30:00Z,5,4.482361909795023,90.08555138626187
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-22T07:00:00Z,5,4.0000000000000435,90.34074173710928
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-22T07:30:00Z,5,3.585786437626928,90.7612046748871
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-22T08:00:00Z,5,3.2679491924311304,91.33974596215559
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-22T08:30:00Z,5,3.0681483474218925,92.06646659708748
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-22T09:00:00Z,5,3,92.92893218813435
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-22T09:30:00Z,5,3.068148347421843,93.91238570991264
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-22T10:00:00Z,5,3.267949192431092,94.99999999999987
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-22T10:30:00Z,5,3.585786437626874,96.173165676349
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-22T11:00:00Z,5,3.999999999999977,97.41180954897473
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-22T11:30:00Z,5,4.48236190979495,98.69473807779946
Halifax,mcnabs,lighthouse,2023-Jan-01 to 2023-Jan-15,aquameasure,123,2023-01-22T12:00:00Z,5,4.999999999999894,99.99999999999973
